Date,SPX,D,E,CPI,Date_Fraction,GS10,SPX_real,Div_Real,SPX_TR_Real,E_Real,CAPE,SPX_TR,Bond_10y_TR_monthly,Bond_10y_TR
1905-07-31,8.87,0.32,0.6,8.28,1905.54,3.46,347.19,12.59,1971.37,23.29,19.21,16322.943599999999,1.0036966382465533,4.32311484462997
1905-08-31,9.2,0.32,0.61,8.37,1905.62,3.45,356.01,12.51,2027.39,23.61,19.57,16969.2543,1.0028545511442222,4.335455397056312
1905-09-30,9.23,0.33,0.63,8.28,1905.71,3.45,361.28,12.72,2063.42,24.46,19.74,17085.117599999998,1.0036888270222466,4.351448142078718
1905-01-31,9.36,0.33,0.64,8.28,1905.79,3.44,366.37,12.79,2098.57,25.05,19.9,17376.1596,1.0028463355704489,4.363833823708481
1905-11-30,9.31,0.33,0.66,8.37,1905.87,3.44,360.27,12.7,2069.7,25.35,19.44,17323.388999999996,1.0036810157427825,4.379897164712438
1905-12-31,9.54,0.33,0.67,8.47,1905.96,3.43,365.02,12.63,2103.06,25.64,19.58,17812.9182,1.002838119660145,4.392327836965022
1906-01-31,9.87,0.34,0.68,8.47,1906.04,3.43,377.65,12.85,2181.98,25.92,20.13,18481.370600000002,1.0011703769395597,4.397468516176391
1906-02-28,9.8,0.34,0.69,8.47,1906.12,3.45,374.97,13.07,2172.8,26.21,19.87,18403.616,1.0011884227891048,4.402694567975386
1906-03-31,9.56,0.35,0.69,8.47,1906.21,3.47,365.79,13.3,2126.0,26.5,19.26,18007.22,1.0012064650474677,4.408006265086324
1906-04-30,9.43,0.35,0.7,8.47,1906.29,3.49,360.81,13.52,2103.64,26.78,18.88,17817.8308,1.001224503718604,4.413403885149552
1906-05-31,9.18,0.36,0.71,8.56,1906.37,3.51,347.34,13.59,2031.72,26.77,18.05,17391.5232,1.0012425388064619,4.418887710745439
1906-06-30,9.3,0.37,0.72,8.56,1906.46,3.53,351.89,13.81,2065.01,27.05,18.17,17676.485600000004,1.0012605703149835,4.42445802941885
1906-07-31,9.06,0.37,0.72,8.28,1906.54,3.55,354.62,14.51,2088.18,28.28,18.2,17290.1304,1.0012785982481034,4.430115133704072
1906-08-31,9.73,0.38,0.73,8.47,1906.62,3.57,372.29,14.41,2199.29,27.93,18.97,18627.9863,1.0012966226097495,4.435859321150225
1906-09-30,10.03,0.38,0.74,8.56,1906.71,3.59,379.51,14.47,2249.03,27.9,19.2,19251.6968,1.001314643403843,4.4416908943471505
1906-01-31,9.73,0.39,0.75,8.75,1906.79,3.61,360.15,14.37,2141.42,27.58,18.1,18737.425,1.0013326606342974,4.447610160951764
1906-11-30,9.93,0.39,0.75,8.85,1906.87,3.63,363.6,14.43,2169.1,27.55,18.14,19196.535,1.0013506743050171,4.453617433714895
1906-12-31,9.84,0.4,0.76,8.94,1906.96,3.65,356.47,14.49,2133.78,27.53,17.66,19075.9932,1.0013686844199092,4.459713030508656
1907-01-31,9.56,0.4,0.75,8.85,1907.04,3.67,350.06,14.77,2102.72,27.52,17.22,18609.071999999996,1.0013866909828641,4.465897274354224
1907-02-28,9.26,0.41,0.74,9.04,1907.12,3.69,331.93,14.58,2001.15,26.64,16.22,18090.396,1.0022277620685514,4.475846230904077
1907-03-31,8.35,0.41,0.74,8.94,1907.21,3.7,302.5,14.85,1831.15,26.63,14.69,16370.481,1.001413694175916,4.482173708653002
1907-04-30,8.39,0.41,0.73,8.94,1907.29,3.72,303.95,14.97,1847.48,26.33,14.67,16516.4712,1.0014316918760169,4.488590800338576
1907-05-31,8.1,0.42,0.72,9.13,1907.37,3.74,287.32,14.78,1753.94,25.48,13.79,16013.472200000002,1.0022707757090803,4.4987833832959865
1907-06-30,7.84,0.42,0.71,9.23,1907.46,3.75,275.24,14.74,1687.65,24.93,13.14,15577.009500000002,1.0014586817929425,4.505345676707592
1907-07-31,8.14,0.42,0.7,9.23,1907.54,3.77,285.77,14.86,1759.82,24.63,13.59,16243.1386,1.0014766706543756,4.511998588456205
1907-08-31,7.53,0.43,0.69,9.23,1907.62,3.79,264.35,14.98,1635.63,24.34,12.51,15096.864900000002,1.0023137741033057,4.522438333944327
1907-09-30,7.45,0.43,0.69,9.23,1907.71,3.8,261.55,15.1,1626.04,24.05,12.33,15008.3492,1.001503647331382,4.529238486276502
1907-01-31,6.64,0.43,0.68,9.32,1907.79,3.82,230.73,15.06,1442.26,23.51,10.83,13441.8632,1.0015216273782248,4.53613029955973
1907-11-30,6.25,0.44,0.67,8.94,1907.87,3.84,226.42,15.82,1423.55,24.21,10.59,12726.536999999998,1.0023567572832202,4.546820857680853
1907-12-31,6.57,0.44,0.66,8.75,1907.96,3.85,243.18,16.29,1537.5,24.43,11.33,13453.125,1.0015485908513506,4.553862022863788
1908-01-31,6.85,0.44,0.65,8.66,1908.04,3.87,256.34,16.34,1629.25,24.45,11.9,14109.305,1.0040168484769638,4.5721541965946315
1908-02-29,6.6,0.43,0.65,8.56,1908.12,3.86,249.73,16.39,1595.92,24.47,11.55,13661.075200000001,1.0040090396861767,4.590484144220099
1908-03-31,6.87,0.43,0.64,8.56,1908.21,3.85,259.94,16.27,1669.87,24.22,11.98,14294.0872,1.0040012308320945,4.6088517309121935
1908-04-30,7.24,0.43,0.63,8.66,1908.29,3.84,270.93,15.97,1749.01,23.7,12.45,15146.4266,1.0039934219149185,4.627256820417029
1908-05-31,7.63,0.42,0.63,8.66,1908.37,3.83,285.52,15.84,1851.75,23.45,13.08,16036.155,1.0039856129348397,4.645699275053308
1908-06-30,7.64,0.42,0.62,8.66,1908.46,3.82,285.9,15.72,1862.67,23.2,13.05,16130.7222,1.0031582910670205,4.660371745573772
1908-07-31,7.92,0.42,0.61,8.75,1908.54,3.82,293.15,15.42,1918.32,22.7,13.35,16785.3,1.003977803892049,4.678909790441711
1908-08-31,8.26,0.41,0.61,8.75,1908.62,3.81,305.74,15.3,2009.01,22.46,13.88,17578.8375,1.0039699947867484,4.697485037917431
1908-09-30,8.17,0.41,0.6,8.75,1908.71,3.8,302.41,15.18,1995.43,22.21,13.7,17460.0125,1.0039621856191259,4.716097345580727
1908-01-31,8.27,0.41,0.59,8.85,1908.79,3.79,302.82,14.89,2006.34,21.72,13.69,17756.109,1.0039543763893837,4.734746569574127
1908-11-30,8.83,0.4,0.59,8.94,1908.87,3.78,319.88,14.61,2127.47,21.25,14.44,19019.581799999996,1.0039465670977101,4.753432564601604
1908-12-31,9.03,0.4,0.58,9.04,1908.96,3.77,323.69,14.34,2160.7,20.79,14.58,19532.727999999996,1.003938757744308,4.772155183927474
1909-01-31,9.06,0.4,0.6,8.94,1909.04,3.76,328.22,14.61,2199.07,21.56,14.76,19659.6858,1.0022879768945316,4.783073764725419
1909-02-28,8.8,0.41,0.61,9.04,1909.12,3.77,315.44,14.58,2121.61,21.87,14.17,19179.3544,1.0014766706543756,4.790136789391503
1909-03-31,8.92,0.41,0.63,9.04,1909.21,3.79,319.74,14.7,2158.78,22.4,14.34,19515.3712,1.0023137741033057,4.801220083846089
1909-04-30,9.32,0.41,0.64,9.23,1909.29,3.8,327.19,14.51,2217.25,22.47,14.65,20465.217500000002,1.00232237195541,4.812370302720565
1909-05-31,9.63,0.42,0.66,9.32,1909.37,3.81,334.63,14.48,2275.8,22.76,14.95,21210.456000000002,1.0023309691992015,4.823587789671358
1909-06-30,9.8,0.42,0.67,9.42,1909.46,3.82,337.09,14.45,2300.76,23.05,15.04,21673.159200000002,1.0015216273782248,4.830927492913394
1909-07-31,9.94,0.42,0.69,9.42,1909.54,3.84,341.91,14.56,2341.91,23.56,15.23,22060.7922,1.0023567572832202,4.842312816467026
1909-08-31,10.18,0.43,0.7,9.51,1909.62,3.85,346.66,14.53,2382.76,23.84,15.42,22660.0476,1.0023653520962912,4.8537665912383545
1909-09-30,10.19,0.43,0.72,9.61,1909.71,3.86,343.57,14.5,2369.81,24.11,15.25,22773.874099999997,1.0023739463023233,4.865289172489965
1909-01-31,10.23,0.43,0.73,9.8,1909.79,3.87,338.22,14.33,2341.14,24.13,14.99,22943.172,1.0015665621075849,4.872910950150031
1909-11-30,10.18,0.44,0.75,9.9,1909.87,3.89,333.33,14.3,2315.54,24.39,14.75,22923.846,1.0023997252806953,4.884604597747683
1909-12-31,10.3,0.44,0.76,9.99,1909.96,3.9,334.05,14.27,2328.78,24.65,14.75,23264.5122,1.002408317061095,4.896368274337141
1910-01-31,10.08,0.44,0.76,9.9,1910.04,3.91,330.06,14.49,2309.37,24.8,14.55,22862.763,1.0024169082357164,4.9082023471444876
1910-02-28,9.72,0.45,0.76,9.9,1910.12,3.92,318.27,14.57,2235.39,24.72,14.0,22130.361,1.0032403040587214,4.924106415130966
1910-03-31,9.96,0.45,0.75,10.09,1910.21,3.92,319.97,14.38,2255.79,24.17,14.05,22760.9211,1.0024254988048198,4.936049829355672
1910-04-30,9.72,0.45,0.75,10.18,1910.29,3.93,309.34,14.32,2189.27,23.87,13.56,22286.7686,1.003248503514438,4.952084604573775
1910-05-31,9.56,0.45,0.75,9.99,1910.37,3.93,310.05,14.68,2202.89,24.24,13.57,22006.8711,1.0024340887686514,4.96413841809118
1910-06-30,9.1,0.46,0.75,9.9,1910.46,3.94,297.97,14.9,2125.88,24.39,13.02,21046.212000000003,1.0024426781274705,4.976264210426787
1910-07-31,8.64,0.46,0.74,9.9,1910.54,3.95,282.9,14.98,2027.33,24.31,12.34,20070.567,1.0032649014207384,4.992511222517379
1910-08-31,8.85,0.46,0.74,9.8,1910.62,3.95,292.59,15.21,2105.85,24.47,12.75,20637.33,1.0024512668815226,5.004749199932766
1910-09-30,8.91,0.46,0.74,9.7,1910.71,3.96,297.47,15.44,2150.18,24.62,12.94,20856.745999999996,1.0032730998713821,5.0211302438953656
1910-01-31,9.32,0.47,0.74,9.42,1910.79,3.96,320.58,15.99,2326.9,25.28,13.92,21919.398,1.0024598550310664,5.033481496387451
1910-11-30,9.31,0.47,0.73,9.23,1910.87,3.97,326.84,16.41,2382.27,25.72,14.16,21988.3521,1.0032812979870667,5.049997849089484
1910-12-31,9.05,0.47,0.73,9.23,1910.96,3.97,317.72,16.5,2325.76,25.63,13.74,21466.764800000004,1.002468442576348,5.062463478790642
1911-01-31,9.27,0.47,0.72,9.23,1911.04,3.98,325.44,16.5,2392.37,25.22,14.05,22081.5751,1.003289495767815,5.079116430978841
1911-02-28,9.43,0.47,0.71,8.94,1911.12,3.98,341.62,17.03,2521.75,25.6,14.72,22544.445,1.002477029517625,5.09169755230183
1911-03-31,9.32,0.47,0.7,9.04,1911.21,3.99,334.08,16.85,2476.46,24.91,14.37,22387.198399999997,1.003297693213664,5.1084884087660845
1911-04-30,9.28,0.47,0.68,8.75,1911.29,3.99,343.49,17.4,2556.98,25.29,14.75,22373.575,1.003297693213664,5.125334636323753
1911-05-31,9.48,0.47,0.67,8.75,1911.37,3.99,350.9,17.4,2622.88,24.86,15.05,22950.2,1.003297693213664,5.142236417571715
1911-06-30,9.67,0.47,0.66,8.75,1911.46,3.99,357.93,17.4,2686.28,24.43,15.33,23504.95,1.0024856158551427,5.155018041942123
1911-07-31,9.63,0.47,0.65,8.85,1911.54,4.0,352.62,17.21,2657.19,23.74,15.08,23516.1315,1.003305890324637,5.172059966210308
1911-08-31,9.17,0.47,0.64,9.13,1911.62,4.0,325.28,16.67,2461.64,22.59,13.9,22474.7732,1.003305890324637,5.189158229211046
1911-09-30,8.67,0.47,0.63,9.23,1911.71,4.0,304.38,16.5,2313.85,21.94,13.0,21356.8355,1.003305890324637,5.206313017194005
1911-01-31,8.72,0.47,0.61,9.23,1911.79,4.0,306.13,16.5,2337.64,21.53,13.07,21576.4172,1.0024942015891594,5.219298611395152
1911-11-30,9.07,0.47,0.6,9.13,1911.87,4.01,321.73,16.67,2467.39,21.34,13.73,22527.2707,1.003314087100771,5.236595821598248
1911-12-31,9.11,0.47,0.59,9.04,1911.96,4.01,326.55,16.85,2515.13,21.15,13.93,22736.7752,1.003314087100771,5.253950356262559
1912-01-31,9.12,0.47,0.6,9.13,1912.04,4.01,323.51,16.7,2502.38,21.25,13.79,22846.729400000004,1.000073541408335,5.25433673917108
1912-02-29,9.04,0.47,0.61,9.23,1912.12,4.05,317.36,16.56,2465.55,21.36,13.53,22757.026500000004,1.000919944229344,5.259170435933311
1912-03-31,9.3,0.47,0.62,9.42,1912.21,4.08,319.9,16.25,2495.73,21.24,13.64,23509.7766,1.0001417309731255,5.259915823277029
1912-04-30,9.59,0.47,0.63,9.7,1912.29,4.12,320.17,15.8,2508.14,20.92,13.65,24328.958,1.000180665650161,5.260866109389034
1912-05-31,9.58,0.47,0.64,9.7,1912.37,4.16,319.84,15.83,2515.86,21.23,13.65,24403.842,1.001022781967619,5.266246828379774
1912-06-30,9.58,0.48,0.65,9.61,1912.46,4.19,323.0,16.02,2551.27,21.75,13.79,24517.7047,1.0002487476636768,5.267556794974679
1912-07-31,9.59,0.48,0.65,9.61,1912.54,4.23,323.34,16.04,2564.5,22.06,13.8,24644.844999999998,1.0002876211009741,5.269071855459493
1912-08-31,9.81,0.48,0.66,9.7,1912.62,4.27,327.51,15.91,2608.12,22.14,13.98,25298.763999999996,1.001125483246102,5.275002107555321
1912-09-30,9.86,0.48,0.67,9.8,1912.71,4.3,325.99,15.79,2606.43,22.23,13.93,25543.014,1.0003555963246324,5.276877878917196
1912-01-31,9.84,0.48,0.68,9.8,1912.79,4.34,325.33,15.81,2611.68,22.54,13.91,25594.464,1.000394408955149,5.278959126807869
1912-11-30,9.73,0.48,0.69,9.8,1912.87,4.38,321.69,15.84,2593.09,22.84,13.75,25412.282000000003,1.0012280489681535,5.285441947116469
1912-12-31,9.38,0.48,0.7,9.7,1912.96,4.41,313.16,16.03,2535.09,23.37,13.39,24590.373,1.0004622781429093,5.287885291404238
1913-01-31,9.3,0.48,0.69,9.8,1913.04,4.45,307.47,15.87,2499.77,22.95,13.15,24497.746000000003,1.0052656276976166,5.315729326656475
1913-02-28,8.97,0.48,0.69,9.8,1913.12,4.43,296.56,15.87,2421.82,22.76,12.68,23733.836000000003,1.0060482706367546,5.347880296255827
1913-03-31,8.8,0.48,0.68,9.8,1913.21,4.4,290.94,15.87,2386.72,22.56,12.44,23389.856,1.0052284945695087,5.375841659343183
1913-04-30,8.79,0.48,0.68,9.8,1913.29,4.38,290.61,15.87,2394.85,22.37,12.43,23469.530000000002,1.0060130361657904,5.408166789662376
1913-05-31,8.55,0.48,0.67,9.7,1913.37,4.35,285.59,16.03,2364.49,22.41,12.22,22935.552999999996,1.0051913661190253,5.436242563500267
1913-06-30,8.12,0.48,0.67,9.8,1913.46,4.33,268.46,15.87,2233.61,21.99,11.49,21889.378000000004,1.005176516059706,5.464383360434683
1913-07-31,8.23,0.48,0.66,9.9,1913.54,4.31,269.35,15.71,2251.89,21.57,11.53,22293.711,1.0059637267960293,5.496971449905084
1913-08-31,8.45,0.48,0.65,9.9,1913.62,4.28,276.55,15.71,2323.03,21.38,11.85,22997.997000000003,1.0051393942415592,5.5252225533207415
1913-09-30,8.53,0.48,0.65,10.0,1913.71,4.26,276.37,15.55,2332.46,20.98,11.84,23324.6,1.0059285194146772,5.557978942498516
1913-01-31,8.26,0.48,0.64,10.0,1913.79,4.23,267.63,15.55,2269.57,20.79,11.47,22695.7,1.0051022772208997,5.586337291851066
1913-11-30,8.05,0.48,0.64,10.1,1913.87,4.21,258.24,15.4,2200.85,20.4,11.07,22228.585,1.0058933234517227,5.6192593844223655
1913-12-31,8.04,0.48,0.63,10.0,1913.96,4.18,260.5,15.55,2231.14,20.41,11.17,22311.399999999998,1.0050651650480824,5.64772186065245
1914-01-31,8.37,0.48,0.62,10.0,1914.04,4.16,271.19,15.39,2333.71,20.11,11.64,23337.1,1.0026314914610779,5.6625837925033
1914-02-28,8.48,0.47,0.61,9.9,1914.12,4.17,277.53,15.38,2399.29,20.02,11.91,23752.971,1.0034451900048493,5.682092469586854
1914-03-31,8.32,0.47,0.6,9.9,1914.21,4.17,272.29,15.22,2364.98,19.72,11.69,23413.302,1.0026400669737747,5.697093574257744
1914-04-30,8.12,0.46,0.59,9.8,1914.29,4.18,268.46,15.21,2342.69,19.62,11.52,22958.362,1.0026486418874523,5.712183134935258
1914-05-31,8.17,0.46,0.58,9.9,1914.37,4.19,267.38,14.89,2344.14,19.12,11.48,23206.986,1.0034615718473692,5.731956267262167
1914-06-30,8.13,0.45,0.58,9.9,1914.46,4.19,266.08,14.73,2343.42,18.82,11.43,23199.858,1.002657216202366,5.747187314326789
1914-07-31,7.68,0.45,0.57,10.0,1914.54,4.2,248.83,14.42,2202.16,18.33,10.69,22021.6,1.002665789918755,5.762508108330517
1914-08-31,7.68,0.44,0.56,10.2,1914.62,4.21,243.96,13.98,2169.28,17.68,10.49,22126.656,1.0034779523528032,5.782549836963933
1914-09-30,7.68,0.44,0.55,10.2,1914.71,4.21,243.96,13.82,2179.52,17.39,10.5,22231.104,1.002674363036874,5.798014474506791
1914-01-31,7.68,0.43,0.54,10.1,1914.79,4.22,246.37,13.79,2211.37,17.27,10.61,22334.837,1.0026829355569626,5.81357017370023
1914-11-30,7.68,0.43,0.53,10.2,1914.87,4.23,243.96,13.5,2199.79,16.81,10.52,22437.857999999997,1.0034943315213913,5.833884715210011
1914-12-31,7.35,0.42,0.52,10.1,1914.96,4.23,235.78,13.47,2136.24,16.68,10.17,21576.023999999998,1.0026915074792715,5.849586659554206
1915-01-31,7.48,0.42,0.55,10.1,1915.04,4.24,239.95,13.5,2184.21,17.64,10.36,22060.521,1.0051097002388214,5.879476293905537
1915-02-28,7.38,0.42,0.58,10.0,1915.12,4.22,239.11,13.66,2186.93,18.79,10.33,21869.3,1.0042901147868515,5.904699922092964
1915-03-31,7.57,0.42,0.61,9.9,1915.21,4.21,247.75,13.83,2276.43,19.96,10.71,22536.657,1.0050874317672025,5.9347396800524175
1915-04-30,8.14,0.42,0.64,10.0,1915.29,4.19,263.74,13.72,2433.86,20.74,11.4,24338.600000000002,1.0042666952127488,5.960061405434208
1915-05-31,7.95,0.42,0.67,10.1,1915.37,4.18,255.03,13.61,2363.98,21.49,11.03,23876.198,1.0050651650480824,5.990250100149438
1915-06-30,8.04,0.43,0.7,10.1,1915.46,4.16,257.92,13.63,2401.27,22.46,11.15,24252.826999999997,1.004243275012355,6.01566837871716
1915-07-31,8.01,0.43,0.73,10.1,1915.54,4.15,256.96,13.66,2402.91,23.42,11.11,24269.390999999996,1.0050429000923962,6.046004793340017
1915-08-31,8.35,0.43,0.76,10.1,1915.62,4.13,267.86,13.69,2515.57,24.38,11.58,25407.257,1.0050280577737112,6.076404454741065
1915-09-30,8.66,0.43,0.79,10.1,1915.71,4.11,277.81,13.71,2619.7,25.34,12.01,26458.969999999998,1.004204239967068,6.101951117205759
1915-01-31,9.14,0.43,0.82,10.2,1915.79,4.1,290.33,13.6,2748.48,26.05,12.55,28034.496,1.0050057957814926,6.132496238367142
1915-11-30,9.46,0.43,0.85,10.3,1915.87,4.08,297.58,13.5,2827.74,26.74,12.86,29125.722,1.0041808181214098,6.158135089769985
1915-12-31,9.48,0.43,0.88,10.3,1915.96,4.07,298.21,13.53,2844.43,27.68,12.88,29297.629,1.0049835355820427,6.188824375108879
1916-01-31,9.33,0.44,0.93,10.4,1916.04,4.05,290.67,13.73,2783.43,29.1,12.54,28947.672,1.0017281459398424,6.1995195668251215
1916-02-29,9.2,0.45,0.99,10.4,1916.12,4.07,286.62,14.07,2755.87,30.79,12.35,28661.048,1.0025542848502034,6.215354905733203
1916-03-31,9.17,0.46,1.04,10.5,1916.21,4.08,282.96,14.27,2732.16,32.15,12.18,28687.68,1.0017550491349005,6.22626315898361
1916-04-30,9.07,0.47,1.1,10.6,1916.29,4.1,277.24,14.47,2688.51,33.53,11.91,28498.206000000002,1.0025800257917026,6.242327078519715
1916-05-31,9.27,0.48,1.15,10.7,1916.37,4.11,280.7,14.66,2733.96,34.85,12.03,29253.372,1.001781944522786,6.253450559066722
1916-06-30,9.36,0.5,1.21,10.8,1916.46,4.13,280.8,14.85,2747.0,36.15,12.0,29667.600000000002,1.0026057613264252,6.26974555869025
1916-07-31,9.23,0.51,1.26,10.8,1916.54,4.14,276.9,15.17,2721.22,37.77,11.79,29389.176,1.0018088321161347,6.281086475816802
1916-08-31,9.3,0.52,1.31,10.9,1916.62,4.16,276.44,15.36,2729.28,39.03,11.73,29749.152000000002,1.0026314914610779,6.297615101244205
1916-09-30,9.68,0.53,1.37,11.1,1916.71,4.17,282.55,15.4,2802.28,39.93,11.94,31105.308,1.0018357119275358,6.3091757084005895
1916-01-31,9.98,0.54,1.42,11.3,1916.79,4.19,286.15,15.43,2850.75,40.77,12.05,32213.475000000002,1.002657216202366,6.325940552316525
1916-11-30,10.21,0.55,1.48,11.5,1916.87,4.2,287.66,15.47,2878.57,41.59,12.05,33103.555,1.0018625839695583,6.337723147781649
1916-12-31,9.8,0.56,1.53,11.6,1916.96,4.22,273.73,15.64,2752.2,42.73,11.41,31925.519999999997,1.0026829355569626,6.354726850565017
1917-01-31,9.57,0.57,1.51,11.7,1917.04,4.23,265.02,15.81,2677.88,41.79,10.99,31331.196,1.0010881530581885,6.361641766021412
1917-02-28,9.03,0.58,1.49,12.0,1917.12,4.26,243.81,15.71,2476.84,40.18,10.06,29722.08,1.0011161523812584,6.368742327627269
1917-03-31,9.31,0.59,1.47,12.0,1917.21,4.29,251.37,16.0,2567.18,39.64,10.33,30806.159999999996,1.001144141615583,6.376029070763233
1917-04-30,9.17,0.6,1.45,12.6,1917.29,4.32,235.8,15.51,2421.37,37.21,9.64,30509.262,1.0019699946939302,6.388589814200982
1917-05-31,8.86,0.61,1.43,12.8,1917.37,4.34,224.27,15.55,2316.26,36.1,9.14,29648.128000000004,1.0011907679695233,6.396197142322156
1917-06-30,9.04,0.63,1.41,13.0,1917.46,4.37,225.31,15.58,2340.37,35.02,9.15,30424.809999999998,1.0012187303895206,6.4039923821568685
1917-07-31,8.79,0.64,1.38,12.8,1917.54,4.4,222.5,16.09,2325.13,35.03,9.0,29761.664000000004,1.001246682787379,6.411976129230209
1917-08-31,8.53,0.65,1.36,13.0,1917.62,4.43,212.6,16.12,2235.68,33.97,8.57,29063.839999999997,1.0012746251811424,6.42014899546541
1917-09-30,8.12,0.66,1.34,13.3,1917.71,4.46,197.81,16.02,2094.25,32.72,7.95,27853.525,1.0013025575888181,6.428511609260797
1917-01-31,7.68,0.67,1.32,13.5,1917.79,4.49,184.32,16.04,1965.58,31.73,7.39,26535.329999999998,1.0021219489856836,6.442152582949523
1917-11-30,7.04,0.68,1.3,13.5,1917.87,4.51,168.96,16.3,1816.27,31.22,6.75,24519.645,1.0013490894590558,6.450843623092809
1917-12-31,6.8,0.69,1.28,13.7,1917.96,4.54,160.82,16.32,1743.35,30.27,6.41,23883.894999999997,1.0013769953248173,6.459726404602935
1918-01-31,7.21,0.68,1.26,14.0,1918.04,4.57,166.86,15.74,1823.08,29.07,6.64,25523.12,1.0045632951883317,6.4892040430229985
1918-02-28,7.43,0.67,1.23,14.1,1918.12,4.56,170.73,15.4,1879.4,28.31,6.78,26499.54,1.0037643950094286,6.513631970337718
1918-03-31,7.28,0.66,1.21,14.0,1918.21,4.56,168.48,15.27,1868.62,27.96,6.69,26160.68,1.0045554912986483,6.5433047641011886
1918-04-30,7.21,0.65,1.18,14.2,1918.29,4.55,164.51,14.83,1838.29,26.99,6.52,26103.717999999997,1.0037562166034073,6.56788283409726
1918-05-31,7.44,0.64,1.16,14.5,1918.37,4.55,166.25,14.3,1871.01,25.9,6.58,27129.645,1.0045476873325756,6.597751511663724
1918-06-30,7.45,0.63,1.14,14.7,1918.46,4.54,164.21,13.89,1861.05,25.02,6.5,27357.434999999998,1.0037480378641959,6.622480134147995
1918-07-31,7.51,0.62,1.11,15.1,1918.54,4.54,161.14,13.3,1838.91,23.84,6.37,27767.541,1.004539883290287,6.652545421049271
1918-08-31,7.58,0.61,1.09,15.4,1918.62,4.53,159.48,12.83,1832.1,22.87,6.3,28214.34,1.0045320791719694,6.682695283592588
1918-09-30,7.54,0.6,1.06,15.7,1918.71,4.52,155.6,12.38,1799.46,21.94,6.15,28251.522,1.0037316793860684,6.707632959825748
1918-01-31,7.86,0.59,1.04,16.0,1918.79,4.52,159.17,11.95,1852.17,21.02,6.29,29634.72,1.0045242749777976,6.737980135786138
1918-11-30,8.06,0.58,1.01,16.3,1918.87,4.51,160.21,11.53,1875.52,20.16,6.33,30570.976000000002,1.003723499647093,6.763069002443857
1918-12-31,7.9,0.57,0.99,16.5,1918.96,4.51,155.13,11.19,1826.93,19.44,6.13,30144.345,1.0045164707079592,6.793614205489302
1919-01-31,7.85,0.57,0.99,16.5,1919.04,4.5,154.15,11.13,1826.29,19.34,6.1,30133.785,1.0005494399906758,6.797346888815021
1919-02-28,7.88,0.56,0.98,16.2,1919.12,4.54,157.6,11.27,1878.34,19.6,6.24,30429.107999999997,1.0005881431588546,6.8013447018860385
1919-03-31,8.12,0.56,0.98,16.4,1919.21,4.58,160.42,11.06,1922.93,19.26,6.36,31536.052,1.000626824602425,6.805607952074753
1919-04-30,8.39,0.56,0.97,16.7,1919.29,4.62,162.78,10.8,1961.97,18.82,6.46,32764.898999999998,1.0006654843768723,6.810136977841977
1919-05-31,8.97,0.55,0.97,16.9,1919.37,4.66,171.97,10.61,2083.43,18.5,6.83,35209.967,1.000704122537495,6.814932148771504
1919-06-30,9.21,0.55,0.96,16.9,1919.46,4.7,176.57,10.54,2149.82,18.4,7.02,36331.958,1.0007427391393842,6.819993865610644
1919-07-31,9.51,0.55,0.96,17.4,1919.54,4.74,177.08,10.18,2166.39,17.78,7.05,37695.185999999994,1.0015627817621728,6.830652027641951
1919-08-31,8.87,0.54,0.95,17.7,1919.62,4.77,162.37,9.95,1996.49,17.39,6.48,35337.873,1.0008102664820047,6.836186676030186
1919-09-30,9.01,0.54,0.95,17.8,1919.71,4.81,164.0,9.83,2026.68,17.2,6.56,36074.904,1.0008488240798592,6.841989395895213
1919-01-31,9.47,0.54,0.94,18.1,1919.79,4.85,169.52,9.61,2104.73,16.83,6.79,38095.613000000005,1.0008873603238508,6.8480607058213385
1919-11-30,9.19,0.53,0.94,18.5,1919.87,4.89,160.95,9.34,2008.01,16.38,6.47,37148.185,1.0009258752681474,6.854401155863631
1919-12-31,8.92,0.53,0.93,18.9,1919.96,4.93,152.92,9.09,1917.21,15.94,6.16,36235.269,1.0009643689667282,6.861011327623852
1920-01-31,8.83,0.53,0.92,19.3,1920.04,4.97,148.24,8.87,1867.8,15.43,5.99,36048.54,1.003324187956955,6.883818618851671
1920-02-29,8.1,0.53,0.91,19.5,1920.12,4.98,134.59,8.75,1705.0,15.09,5.46,33247.5,1.0033327157340302,6.906760429472928
1920-03-31,8.67,0.53,0.9,19.7,1920.21,4.99,142.59,8.63,1815.57,14.76,5.8,35766.729,1.0033412429314914,6.929837593937409
1920-04-30,8.6,0.52,0.89,20.3,1920.29,5.0,137.26,8.35,1756.54,14.15,5.6,35657.762,1.0033497695495635,6.953050952893
1920-05-31,8.06,0.52,0.88,20.6,1920.37,5.01,126.77,8.21,1631.02,13.77,5.19,33599.012,1.0033582955884846,6.976401353234609
1920-06-30,7.92,0.52,0.87,20.9,1920.46,5.02,122.78,8.06,1588.33,13.41,5.04,33196.096999999994,1.0033668210484785,6.999889648153313
1920-07-31,7.91,0.52,0.85,20.8,1920.54,5.03,123.21,8.07,1602.65,13.31,5.08,33335.12,1.003375345929784,7.023516697186144
1920-08-31,7.6,0.52,0.84,20.3,1920.62,5.04,121.3,8.25,1586.71,13.46,5.02,32210.213000000003,1.003383870232624,7.0472833662660905
