Date,RF_Monthly,TB3MS
1936-08-31,0.001544315239598637,1.8689999999999998
1936-09-30,0.001544315239598637,1.8689999999999998
1936-01-31,0.001544315239598637,1.8689999999999998
1936-11-30,0.0015500502108303227,1.876
1936-12-31,0.0015500502108303227,1.876
1937-01-31,0.0015500502108303227,1.876
1937-02-28,0.001544315239598637,1.8689999999999998
1937-03-31,0.0015385799071130357,1.862
1937-04-30,0.0015328442133260012,1.8549999999999998
1937-05-31,0.001527108158190238,1.848
1937-06-30,0.0015213717416577843,1.841
1937-07-31,0.0015156349636813449,1.8339999999999999
1937-08-31,0.001509897824212958,1.8269999999999997
1937-09-30,0.001504160323205328,1.82
1937-01-31,0.0014984224606104934,1.8129999999999997
1937-11-30,0.0014926842363811588,1.806
1937-12-31,0.0014869456504695844,1.7989999999999995
1938-01-31,0.0014812067028278086,1.7919999999999998
1938-02-28,0.001469727722163583,1.7779999999999998
1938-03-31,0.0014639876890456538,1.771
1938-04-30,0.001452506536999687,1.7569999999999995
1938-05-31,0.001441023936888941,1.743
1938-06-30,0.0014352820936898159,1.7359999999999998
1938-07-31,0.0014237973207655852,1.722
1938-08-31,0.0014123110988211174,1.7079999999999997
1938-09-30,0.0014065674443468623,1.701
1938-01-31,0.0013950790481553899,1.687
1938-11-30,0.0013835892019880003,1.6729999999999998
1938-12-31,0.0013778437350435713,1.6659999999999997
1939-01-31,0.0013663517131943248,1.652
1939-02-28,0.001360605158193584,1.645
1939-03-31,0.001354858240411927,1.638
1939-04-30,0.0013433633163131287,1.6239999999999997
1939-05-31,0.0013376153099005084,1.6169999999999998
1939-06-30,0.001331866940514903,1.6099999999999999
1939-07-31,0.0013261182081087952,1.603
1939-08-31,0.0013146196540423372,1.5890000000000002
1939-09-30,0.0013088698322862857,1.5819999999999996
1939-01-31,0.0013031196473178852,1.575
1939-11-30,0.0012973690990887299,1.5680000000000003
1939-12-31,0.0012858669126571964,1.554
1940-01-31,0.001280115274358673,1.5469999999999997
1940-02-29,0.0012686109073560825,1.533
1940-03-31,0.0012571050861591715,1.519
1940-04-30,0.0012455978103835808,1.5049999999999997
1940-05-31,0.0012283341685439542,1.484
1940-06-30,0.00121682325463901,1.47
1940-07-31,0.0012053108848086858,1.4559999999999997
1940-08-31,0.0011937970586681779,1.442
1940-09-30,0.001182281775831795,1.428
1940-01-31,0.0011707650359147337,1.4139999999999997
1940-11-30,0.0011534871931684343,1.393
1940-12-31,0.001141966808861472,1.3789999999999998
1941-01-31,0.0011304449661233562,1.365
1941-02-28,0.0011534871931684343,1.393
1941-03-31,0.001182281775831795,1.428
1941-04-30,0.0012053108848086858,1.4559999999999997
1941-05-31,0.0012283341685439542,1.484
1941-06-30,0.001251351630117803,1.512
1941-07-31,0.001280115274358673,1.5469999999999997
1941-08-31,0.0013031196473178852,1.575
1941-09-30,0.0013261182081087952,1.603
1941-01-31,0.0013491109598009476,1.6310000000000002
1941-11-30,0.0013778437350435713,1.6659999999999997
1941-12-31,0.0014008234274742737,1.6939999999999997
1942-01-31,0.0014237973207655852,1.722
1942-02-28,0.0014237973207655852,1.722
1942-03-31,0.0014237973207655852,1.722
1942-04-30,0.0014237973207655852,1.722
1942-05-31,0.0014237973207655852,1.722
1942-06-30,0.0014237973207655852,1.722
1942-07-31,0.001429539888331277,1.729
1942-08-31,0.001429539888331277,1.729
1942-09-30,0.001429539888331277,1.729
1942-01-31,0.001429539888331277,1.729
1942-11-30,0.001429539888331277,1.729
1942-12-31,0.001429539888331277,1.729
1943-01-31,0.001429539888331277,1.729
1943-02-28,0.001429539888331277,1.729
1943-03-31,0.001429539888331277,1.729
1943-04-30,0.001429539888331277,1.729
1943-05-31,0.001429539888331277,1.729
1943-06-30,0.001429539888331277,1.729
1943-07-31,0.0014352820936898159,1.7359999999999998
1943-08-31,0.0014352820936898159,1.7359999999999998
1943-09-30,0.0014352820936898159,1.7359999999999998
1943-01-31,0.0014352820936898159,1.7359999999999998
1943-11-30,0.0014352820936898159,1.7359999999999998
1943-12-31,0.0014352820936898159,1.7359999999999998
1944-01-31,0.0014352820936898159,1.7359999999999998
1944-02-29,0.001429539888331277,1.729
1944-03-31,0.0014237973207655852,1.722
1944-04-30,0.0014180543909447785,1.7149999999999999
1944-05-31,0.0014123110988211174,1.7079999999999997
1944-06-30,0.0014065674443468623,1.701
1944-07-31,0.0014065674443468623,1.701
1944-08-31,0.0014008234274742737,1.6939999999999997
1944-09-30,0.0013950790481553899,1.687
1944-01-31,0.0013893343063426933,1.68
1944-11-30,0.0013835892019880003,1.6729999999999998
1944-12-31,0.0013778437350435713,1.6659999999999997
1945-01-31,0.0013720979054616667,1.659
1945-02-28,0.0013663517131943248,1.652
1945-03-31,0.001354858240411927,1.638
1945-04-30,0.0013491109598009476,1.6310000000000002
1945-05-31,0.0013376153099005084,1.6169999999999998
1945-06-30,0.001331866940514903,1.6099999999999999
1945-07-31,0.001320369112633779,1.5959999999999999
1945-08-31,0.0013146196540423372,1.5890000000000002
1945-09-30,0.0013031196473178852,1.575
1945-01-31,0.0012973690990887299,1.5680000000000003
1945-11-30,0.0012858669126571964,1.554
1945-12-31,0.001280115274358673,1.5469999999999997
1946-01-31,0.0012686109073560825,1.533
1946-02-28,0.0012743632726075482,1.54
1946-03-31,0.0012743632726075482,1.54
1946-04-30,0.001280115274358673,1.5469999999999997
1946-05-31,0.001280115274358673,1.5469999999999997
1946-06-30,0.0012858669126571964,1.554
1946-07-31,0.0012858669126571964,1.554
1946-08-31,0.0012916181875513022,1.561
1946-09-30,0.0012916181875513022,1.561
1946-01-31,0.0012973690990887299,1.5680000000000003
1946-11-30,0.0012973690990887299,1.5680000000000003
1946-12-31,0.0013031196473178852,1.575
1947-01-31,0.0013031196473178852,1.575
1947-02-28,0.0013146196540423372,1.5890000000000002
1947-03-31,0.001320369112633779,1.5959999999999999
1947-04-30,0.001331866940514903,1.6099999999999999
1947-05-31,0.0013376153099005084,1.6169999999999998
1947-06-30,0.0013491109598009476,1.6310000000000002
1947-07-31,0.001360605158193584,1.645
1947-08-31,0.0013663517131943248,1.652
1947-09-30,0.0013778437350435713,1.6659999999999997
1947-01-31,0.0013835892019880003,1.6729999999999998
1947-11-30,0.0013950790481553899,1.687
1947-12-31,0.0014008234274742737,1.6939999999999997
1948-01-31,0.0014123110988211174,1.7079999999999997
1948-02-29,0.0014065674443468623,1.701
1948-03-31,0.0014008234274742737,1.6939999999999997
1948-04-30,0.0013950790481553899,1.687
1948-05-31,0.0013893343063426933,1.68
1948-06-30,0.0013835892019880003,1.6729999999999998
1948-07-31,0.0013778437350435713,1.6659999999999997
1948-08-31,0.0013663517131943248,1.652
1948-09-30,0.001360605158193584,1.645
1948-01-31,0.001354858240411927,1.638
1948-11-30,0.0013491109598009476,1.6310000000000002
1948-12-31,0.0013433633163131287,1.6239999999999997
1949-01-31,0.0013376153099005084,1.6169999999999998
1949-02-28,0.0013376153099005084,1.6169999999999998
1949-03-31,0.0013376153099005084,1.6169999999999998
1949-04-30,0.0013376153099005084,1.6169999999999998
1949-05-31,0.0013376153099005084,1.6169999999999998
1949-06-30,0.0013376153099005084,1.6169999999999998
1949-07-31,0.0013433633163131287,1.6239999999999997
1949-08-31,0.0013433633163131287,1.6239999999999997
1949-09-30,0.0013433633163131287,1.6239999999999997
1949-01-31,0.0013433633163131287,1.6239999999999997
1949-11-30,0.0013433633163131287,1.6239999999999997
1949-12-31,0.0013433633163131287,1.6239999999999997
1950-01-31,0.0013433633163131287,1.6239999999999997
1950-02-28,0.001354858240411927,1.638
1950-03-31,0.0013663517131943248,1.652
1950-04-30,0.0013778437350435713,1.6659999999999997
1950-05-31,0.0013893343063426933,1.68
1950-06-30,0.0014008234274742737,1.6939999999999997
1950-07-31,0.0014180543909447785,1.7149999999999999
1950-08-31,0.001429539888331277,1.729
1950-09-30,0.001441023936888941,1.743
1950-01-31,0.001452506536999687,1.7569999999999995
1950-11-30,0.0014639876890456538,1.771
1950-12-31,0.001475467393408314,1.7849999999999997
1951-01-31,0.0014869456504695844,1.7989999999999995
1951-02-28,0.0014926842363811588,1.806
1951-03-31,0.0014984224606104934,1.8129999999999997
1951-04-30,0.001504160323205328,1.82
1951-05-31,0.001509897824212958,1.8269999999999997
1951-06-30,0.0015156349636813449,1.8339999999999999
1951-07-31,0.0015213717416577843,1.841
1951-08-31,0.0015213717416577843,1.841
1951-09-30,0.001527108158190238,1.848
1951-01-31,0.0015328442133260012,1.8549999999999998
1951-11-30,0.0015385799071130357,1.862
1951-12-31,0.001544315239598637,1.8689999999999998
1952-01-31,0.0015500502108303227,1.876
1952-02-29,0.0015557848208560543,1.883
1952-03-31,0.0015672529574792815,1.8969999999999998
1952-04-30,0.0015729864841718122,1.9040000000000001
