Date,SPX,D,E,CPI,Date_Fraction,10y UST,SPX_real,Div_Real, SPX_TR_Real ,E_Real,CAPE,,,,
1871.01,4.44,0.26,0.40,12.46,1871.04,5.32,115.42,6.76, 115.42 ,10.40,NA,,,,
1871.02,4.50,0.26,0.40,12.84,1871.13,5.32,113.51,6.56, 114.06 ,10.09,NA,,,,
1871.03,4.61,0.26,0.40,13.03,1871.21,5.33,114.59,6.46, 115.68 ,9.94,NA,,,,
1871.04,4.74,0.26,0.40,12.56,1871.29,5.33,122.28,6.71, 124.01 ,10.32,NA,,,,
1871.05,4.86,0.26,0.40,12.27,1871.38,5.33,128.29,6.86, 130.69 ,10.56,NA,,,,
1871.06,4.82,0.26,0.40,12.08,1871.46,5.34,129.24,6.97, 132.25 ,10.73,NA,,,,
1871.07,4.73,0.26,0.40,12.08,1871.54,5.34,126.83,6.97, 130.37 ,10.73,NA,,,,
1871.08,4.79,0.26,0.40,11.89,1871.63,5.34,130.49,7.08, 134.74 ,10.90,NA,,,,
1871.09,4.84,0.26,0.40,12.18,1871.71,5.35,128.76,6.92, 133.56 ,10.64,NA,,,,
1871.1,4.59,0.26,0.40,12.37,1871.79,5.35,120.23,6.81, 125.30 ,10.48,NA,,,,
1871.11,4.64,0.26,0.40,12.37,1871.88,5.35,121.54,6.81, 127.25 ,10.48,NA,,,,
1871.12,4.74,0.26,0.40,12.65,1871.96,5.36,121.36,6.66, 127.64 ,10.24,NA,,,,
1872.01,4.86,0.26,0.40,12.65,1872.04,5.36,124.44,6.74, 131.47 ,10.31,NA,,,,
1872.02,4.88,0.27,0.41,12.65,1872.13,5.38,124.95,6.83, 132.61 ,10.37,NA,,,,
1872.03,5.04,0.27,0.41,12.84,1872.21,5.40,127.13,6.81, 135.53 ,10.28,NA,,,,
1872.04,5.18,0.27,0.41,13.13,1872.29,5.42,127.82,6.74, 136.87 ,10.12,NA,,,,
1872.05,5.18,0.28,0.41,13.13,1872.38,5.43,127.82,6.83, 137.48 ,10.18,NA,,,,
1872.06,5.13,0.28,0.42,13.03,1872.46,5.45,127.51,6.96, 137.77 ,10.32,NA,,,,
1872.07,5.10,0.28,0.42,12.84,1872.54,5.47,128.65,7.15, 139.63 ,10.53,NA,,,,
1872.08,5.04,0.29,0.42,12.94,1872.63,5.49,126.20,7.18, 137.62 ,10.52,NA,,,,
1872.09,4.95,0.29,0.42,13.03,1872.71,5.51,123.04,7.21, 134.84 ,10.50,NA,,,,
1872.1,4.97,0.29,0.43,12.75,1872.79,5.53,126.30,7.45, 139.09 ,10.80,NA,,,,
1872.11,4.95,0.30,0.43,13.13,1872.88,5.54,122.15,7.32, 135.19 ,10.55,NA,,,,
1872.12,5.07,0.30,0.43,12.94,1872.96,5.56,126.95,7.51, 141.20 ,10.77,NA,,,,
1873.01,5.11,0.30,0.43,12.94,1873.04,5.58,127.95,7.57, 143.01 ,10.83,NA,,,,
1873.02,5.15,0.31,0.44,13.23,1873.13,5.57,126.17,7.47, 141.72 ,10.66,NA,,,,
1873.03,5.11,0.31,0.44,13.23,1873.21,5.56,125.19,7.53, 141.32 ,10.72,NA,,,,
1873.04,5.04,0.31,0.44,13.23,1873.29,5.55,123.47,7.59, 140.10 ,10.78,NA,,,,
1873.05,5.05,0.31,0.44,12.94,1873.38,5.54,126.45,7.82, 144.21 ,11.08,NA,,,,
1873.06,4.98,0.32,0.45,12.56,1873.46,5.53,128.47,8.13, 147.30 ,11.48,NA,,,,
1873.07,4.97,0.32,0.45,12.56,1873.54,5.53,128.22,8.19, 147.78 ,11.54,NA,,,,
1873.08,4.97,0.32,0.45,12.56,1873.63,5.52,128.22,8.26, 148.58 ,11.61,NA,,,,
1873.09,4.59,0.32,0.45,12.56,1873.71,5.51,118.41,8.32, 138.02 ,11.67,NA,,,,
1873.1,4.19,0.33,0.46,12.27,1873.79,5.50,110.61,8.58, 129.75 ,12.01,NA,,,,
1873.11,4.04,0.33,0.46,11.89,1873.88,5.49,110.06,8.92, 129.99 ,12.46,NA,,,,
1873.12,4.42,0.33,0.46,12.18,1873.96,5.48,117.59,8.78, 139.74 ,12.24,NA,,,,
1874.01,4.66,0.33,0.46,12.37,1874.04,5.47,122.07,8.64, 145.92 ,12.05,NA,,,,
1874.02,4.80,0.33,0.46,12.37,1874.13,5.44,125.74,8.64, 151.17 ,12.05,NA,,,,
1874.03,4.73,0.33,0.46,12.37,1874.21,5.40,123.90,8.64, 149.83 ,12.05,NA,,,,
1874.04,4.60,0.33,0.46,12.18,1874.29,5.37,122.38,8.78, 148.87 ,12.24,NA,,,,
1874.05,4.48,0.33,0.46,12.08,1874.38,5.34,120.13,8.85, 147.03 ,12.33,NA,,,,
1874.06,4.46,0.33,0.46,11.80,1874.46,5.30,122.48,9.06, 150.83 ,12.63,NA,,,,
1874.07,4.46,0.33,0.46,11.89,1874.54,5.27,121.50,8.99, 150.55 ,12.53,NA,,,,
1874.08,4.47,0.33,0.46,11.80,1874.63,5.24,122.76,9.06, 153.04 ,12.63,NA,,,,
1874.09,4.54,0.33,0.46,11.80,1874.71,5.20,124.68,9.06, 156.38 ,12.63,NA,,,,
1874.1,4.53,0.33,0.46,11.61,1874.79,5.17,126.44,9.21, 159.56 ,12.84,NA,,,,
1874.11,4.57,0.33,0.46,11.51,1874.88,5.14,128.61,9.29, 163.27 ,12.95,NA,,,,
1874.12,4.54,0.33,0.46,11.51,1874.96,5.10,127.77,9.29, 163.18 ,12.95,NA,,,,
1875.01,4.54,0.33,0.45,11.51,1875.04,5.07,127.77,9.22, 164.16 ,12.71,NA,,,,
1875.02,4.53,0.33,0.44,11.51,1875.13,5.03,127.49,9.15, 164.78 ,12.48,NA,,,,
1875.03,4.59,0.32,0.44,11.51,1875.21,4.99,129.18,9.08, 167.94 ,12.24,NA,,,,
1875.04,4.65,0.32,0.43,11.61,1875.29,4.95,129.79,8.93, 169.71 ,11.91,NA,,,,
1875.05,4.47,0.32,0.42,11.32,1875.38,4.91,127.91,9.09, 168.24 ,11.97,NA,,,,
1875.06,4.38,0.32,0.41,11.13,1875.46,4.87,127.48,9.17, 168.68 ,11.93,NA,,,,
1875.07,4.39,0.31,0.40,11.13,1875.54,4.83,127.77,9.10, 170.06 ,11.69,NA,,,,
1875.08,4.41,0.31,0.39,11.23,1875.63,4.79,127.27,8.95, 170.39 ,11.35,NA,,,,
1875.09,4.37,0.31,0.39,11.13,1875.71,4.75,127.19,8.95, 171.28 ,11.21,NA,,,,
1875.1,4.30,0.31,0.38,11.13,1875.79,4.71,125.15,8.88, 169.53 ,10.96,NA,,,,
1875.11,4.37,0.30,0.37,11.04,1875.88,4.67,128.29,8.88, 174.78 ,10.81,NA,,,,
1875.12,4.37,0.30,0.36,10.94,1875.96,4.63,129.40,8.88, 177.31 ,10.66,NA,,,,
1876.01,4.46,0.30,0.35,10.85,1876.04,4.59,133.23,8.96, 183.57 ,10.55,NA,,,,
1876.02,4.52,0.30,0.35,10.85,1876.13,4.58,135.02,8.96, 187.07 ,10.36,NA,,,,
1876.03,4.51,0.30,0.34,10.85,1876.21,4.57,134.72,8.96, 187.69 ,10.16,NA,,,,
1876.04,4.34,0.30,0.33,10.75,1876.29,4.56,130.79,9.04, 183.26 ,10.04,NA,,,,
1876.05,4.18,0.30,0.33,10.37,1876.38,4.54,130.59,9.37, 184.08 ,10.21,NA,,,,
1876.06,4.15,0.30,0.32,10.09,1876.46,4.53,133.32,9.64, 189.06 ,10.28,NA,,,,
1876.07,4.10,0.30,0.31,10.09,1876.54,4.52,131.72,9.64, 187.92 ,10.07,NA,,,,
1876.08,3.93,0.30,0.31,10.18,1876.62,4.51,125.07,9.55, 179.58 ,9.76,NA,,,,
1876.09,3.69,0.30,0.30,10.28,1876.71,4.50,116.35,9.46, 168.19 ,9.46,NA,,,,
1876.1,3.67,0.30,0.29,10.47,1876.79,4.49,113.61,9.29, 165.35 ,9.08,NA,,,,
1876.11,3.60,0.30,0.29,10.56,1876.87,4.47,110.44,9.20, 161.85 ,8.80,NA,,,,
1876.12,3.58,0.30,0.28,10.75,1876.96,4.46,107.89,9.04, 159.21 ,8.44,NA,,,,
1877.01,3.55,0.29,0.28,10.94,1877.04,4.45,105.12,8.61, 156.19 ,8.34,NA,,,,
1877.02,3.34,0.28,0.28,10.66,1877.12,4.44,101.55,8.57, 151.95 ,8.61,NA,,,,
1877.03,3.17,0.27,0.29,10.18,1877.21,4.43,100.89,8.67, 152.03 ,9.07,NA,,,,
1877.04,2.94,0.26,0.29,10.47,1877.29,4.42,91.02,8.15, 138.18 ,8.88,NA,,,,
1877.05,2.94,0.25,0.29,10.66,1877.37,4.41,89.39,7.73, 136.69 ,8.77,NA,,,,
1877.06,2.73,0.25,0.29,10.09,1877.46,4.40,87.70,7.87, 135.12 ,9.32,NA,,,,
1877.07,2.85,0.24,0.29,10.18,1877.54,4.40,90.70,7.50, 140.70 ,9.28,NA,,,,
1877.08,3.05,0.23,0.29,9.80,1877.62,4.39,100.84,7.50, 157.39 ,9.70,NA,,,,
1877.09,3.24,0.22,0.30,9.70,1877.71,4.38,108.17,7.26, 169.78 ,9.85,NA,,,,
1877.1,3.31,0.21,0.30,9.70,1877.79,4.37,110.51,6.95, 174.36 ,9.91,NA,,,,
1877.11,3.26,0.20,0.30,9.51,1877.87,4.36,111.01,6.78, 176.05 ,10.16,NA,,,,
1877.12,3.25,0.19,0.30,9.51,1877.96,4.35,110.67,6.47, 176.36 ,10.22,NA,,,,
1878.01,3.25,0.19,0.30,9.23,1878.04,4.34,114.10,6.64, 182.70 ,10.56,NA,,,,
1878.02,3.18,0.19,0.30,9.13,1878.12,4.33,112.80,6.68, 181.52 ,10.70,NA,,,,
1878.03,3.24,0.19,0.30,8.94,1878.21,4.32,117.38,6.79, 189.79 ,10.96,NA,,,,
1878.04,3.33,0.19,0.30,8.85,1878.29,4.31,121.93,6.84, 198.08 ,11.11,NA,,,,
1878.05,3.34,0.19,0.30,8.56,1878.37,4.30,126.38,7.03, 206.25 ,11.51,NA,,,,
1878.06,3.41,0.19,0.31,8.37,1878.46,4.29,131.96,7.16, 216.33 ,11.80,NA,,,,
1878.07,3.48,0.18,0.31,8.47,1878.54,4.28,133.15,7.05, 219.25 ,11.70,NA,,,,
1878.08,3.45,0.18,0.31,8.56,1878.62,4.27,130.54,6.94, 215.90 ,11.60,NA,,,,
1878.09,3.52,0.18,0.31,8.56,1878.71,4.26,133.19,6.91, 221.23 ,11.63,NA,,,,
1878.1,3.48,0.18,0.31,8.47,1878.79,4.25,133.15,6.95, 222.14 ,11.80,NA,,,,
1878.11,3.47,0.18,0.31,8.37,1878.87,4.24,134.28,7.00, 224.99 ,11.97,NA,,,,
1878.12,3.45,0.18,0.31,8.18,1878.96,4.23,136.61,7.13, 229.89 ,12.28,NA,,,,
1879.01,3.58,0.18,0.32,8.28,1879.04,4.22,140.13,7.11, 236.81 ,12.36,NA,,,,
1879.02,3.71,0.18,0.32,8.37,1879.12,4.20,143.57,7.09, 243.62 ,12.45,NA,,,,
1879.03,3.65,0.19,0.33,8.28,1879.21,4.19,142.87,7.24, 243.46 ,12.82,NA,,,,
1879.04,3.77,0.19,0.33,8.18,1879.29,4.17,149.28,7.39, 255.43 ,13.20,NA,,,,
1879.05,3.94,0.19,0.34,8.18,1879.37,4.15,156.01,7.46, 268.01 ,13.43,NA,,,,
1879.06,3.96,0.19,0.35,8.09,1879.46,4.14,158.65,7.61, 273.63 ,13.82,NA,,,,
1879.07,4.04,0.19,0.35,8.18,1879.54,4.12,159.97,7.59, 277.01 ,13.89,NA,,,,
1879.08,4.07,0.19,0.36,8.18,1879.62,4.10,161.16,7.65, 280.17 ,14.12,NA,,,,
1879.09,4.22,0.20,0.36,8.47,1879.71,4.09,161.47,7.46, 281.78 ,13.87,NA,,,,
1879.1,4.68,0.20,0.37,8.94,1879.79,4.07,169.54,7.13, 296.91 ,13.34,NA,,,,
1879.11,4.93,0.20,0.37,9.42,1879.87,4.05,169.58,6.82, 297.97 ,12.87,NA,,,,
1879.12,4.92,0.20,0.38,9.70,1879.96,4.04,164.26,6.68, 289.60 ,12.69,NA,,,,
1880.01,5.11,0.21,0.39,9.99,1880.04,4.02,165.73,6.65, 293.16 ,12.62,NA,,,,
1880.02,5.20,0.21,0.40,9.99,1880.12,3.99,168.64,6.81, 299.33 ,12.92,NA,,,,
1880.03,5.30,0.22,0.41,10.09,1880.21,3.97,170.27,6.91, 303.23 ,13.09,NA,,,,
1880.04,5.18,0.22,0.42,9.70,1880.29,3.94,172.94,7.34, 309.08 ,13.91,NA,,,,
1880.05,4.77,0.23,0.43,9.42,1880.37,3.91,164.08,7.74, 294.39 ,14.65,NA,,,,
1880.06,4.79,0.23,0.44,9.23,1880.46,3.89,168.16,8.07, 302.93 ,15.27,NA,,,,
1880.07,5.01,0.24,0.44,9.23,1880.54,3.86,175.88,8.25, 318.08 ,15.59,NA,,,,
1880.08,5.19,0.24,0.45,9.23,1880.62,3.83,182.20,8.43, 330.78 ,15.91,NA,,,,
1880.09,5.18,0.25,0.46,9.32,1880.71,3.81,180.00,8.51, 328.06 ,16.07,NA,,,,
1880.1,5.33,0.25,0.47,9.32,1880.79,3.78,185.21,8.69, 338.88 ,16.39,NA,,,,
1880.11,5.61,0.26,0.48,9.42,1880.87,3.75,192.97,8.77, 354.42 ,16.54,NA,,,,
1880.12,5.84,0.26,0.49,9.51,1880.96,3.73,198.87,8.85, 366.61 ,16.69,NA,,,,
1881.01,6.19,0.27,0.49,9.42,1881.04,3.70,212.92,9.12, 393.91 ,16.71,18.47,,,,
1881.02,6.17,0.27,0.48,9.51,1881.12,3.69,210.11,9.19, 390.13 ,16.40,18.15,,,,
1881.03,6.24,0.28,0.48,9.51,1881.21,3.69,212.49,9.36, 396.00 ,16.26,18.27,,,,
1881.04,6.22,0.28,0.47,9.61,1881.29,3.68,209.72,9.44, 392.30 ,15.96,17.95,,,,
1881.05,6.50,0.29,0.47,9.51,1881.37,3.67,221.35,9.71, 415.56 ,15.98,18.87,,,,
1881.06,6.58,0.29,0.47,9.51,1881.46,3.67,224.07,9.88, 422.22 ,15.83,19.03,,,,
1881.07,6.35,0.30,0.46,9.61,1881.54,3.66,214.10,9.95, 405.00 ,15.54,18.12,,,,
1881.08,6.20,0.30,0.46,9.80,1881.62,3.65,204.98,9.92, 389.31 ,15.10,17.29,,,,
1881.09,6.25,0.31,0.45,10.18,1881.71,3.65,198.91,9.71, 379.32 ,14.40,16.72,,,,
1881.1,6.15,0.31,0.45,10.28,1881.79,3.64,193.91,9.77, 371.35 ,14.14,16.26,,,,
1881.11,6.19,0.32,0.44,10.18,1881.87,3.63,197.00,10.03, 378.85 ,14.14,16.48,,,,
1881.12,6.01,0.32,0.44,10.18,1881.96,3.63,191.27,10.18, 369.47 ,14.00,15.96,,,,
1882.01,5.92,0.32,0.44,10.18,1882.04,3.62,188.41,10.18, 365.58 ,13.98,15.68,,,,
1882.02,5.79,0.32,0.44,10.28,1882.12,3.62,182.56,10.09, 355.87 ,13.82,15.15,,,,
1882.03,5.78,0.32,0.44,10.28,1882.21,3.62,182.25,10.09, 356.89 ,13.79,15.09,,,,
1882.04,5.78,0.32,0.44,10.37,1882.29,3.62,180.58,10.00, 355.25 ,13.64,14.92,,,,
1882.05,5.71,0.32,0.44,10.47,1882.37,3.62,176.77,9.91, 349.38 ,13.49,14.57,,,,
1882.06,5.68,0.32,0.44,10.56,1882.46,3.62,174.26,9.82, 346.03 ,13.35,14.33,,,,
1882.07,6.00,0.32,0.43,10.47,1882.54,3.63,185.75,9.91, 370.49 ,13.44,15.24,,,,
1882.08,6.18,0.32,0.43,10.56,1882.62,3.63,189.59,9.82, 379.80 ,13.29,15.53,,,,
1882.09,6.24,0.32,0.43,10.28,1882.71,3.63,196.75,10.09, 395.82 ,13.64,16.08,,,,
1882.1,6.07,0.32,0.43,10.18,1882.79,3.63,193.18,10.18, 390.34 ,13.74,15.76,,,,
1882.11,5.81,0.32,0.43,10.09,1882.87,3.63,186.65,10.28, 378.88 ,13.84,15.19,,,,
1882.12,5.84,0.32,0.43,9.99,1882.96,3.63,189.40,10.38, 386.22 ,13.95,15.38,,,,
1883.01,5.81,0.32,0.43,9.99,1883.04,3.63,188.43,10.40, 386.00 ,13.86,15.27,,,,
1883.02,5.68,0.32,0.43,10.09,1883.12,3.63,182.48,10.33, 375.57 ,13.65,14.76,,,,
1883.03,5.75,0.32,0.42,9.99,1883.21,3.63,186.48,10.46, 385.61 ,13.70,15.05,,,,
1883.04,5.87,0.32,0.42,9.90,1883.29,3.63,192.20,10.59, 399.27 ,13.75,15.48,,,,
1883.05,5.77,0.32,0.42,9.80,1883.37,3.63,190.77,10.72, 398.13 ,13.80,15.34,,,,
1883.06,5.82,0.33,0.42,9.51,1883.46,3.63,198.19,11.07, 415.56 ,14.13,15.90,,,,
1883.07,5.73,0.33,0.41,9.32,1883.54,3.63,199.11,11.32, 419.46 ,14.33,15.95,,,,
1883.08,5.47,0.33,0.41,9.32,1883.62,3.62,190.07,11.35, 402.42 ,14.25,15.20,,,,
1883.09,5.53,0.33,0.41,9.23,1883.71,3.62,194.14,11.50, 413.06 ,14.31,15.49,,,,
1883.1,5.38,0.33,0.41,9.23,1883.79,3.62,188.87,11.53, 403.90 ,14.22,15.05,,,,
1883.11,5.46,0.33,0.40,9.13,1883.87,3.62,193.68,11.68, 416.25 ,14.28,15.41,,,,
1883.12,5.34,0.33,0.40,9.23,1883.96,3.62,187.47,11.59, 404.98 ,14.04,14.90,,,,
1884.01,5.18,0.33,0.39,9.23,1884.04,3.62,181.85,11.53, 394.92 ,13.78,14.43,,,,
1884.02,5.32,0.33,0.39,9.23,1884.12,3.61,186.77,11.47, 407.67 ,13.52,14.81,,,,
1884.03,5.30,0.33,0.38,9.23,1884.21,3.60,186.07,11.41, 408.21 ,13.25,14.74,,,,
1884.04,5.06,0.32,0.37,9.04,1884.29,3.60,181.38,11.59, 400.05 ,13.26,14.35,,,,
1884.05,4.65,0.32,0.36,8.85,1884.37,3.59,170.27,11.78, 377.71 ,13.27,13.47,,,,
1884.06,4.46,0.32,0.36,8.85,1884.46,3.58,163.31,11.72, 364.44 ,13.00,12.91,,,,
1884.07,4.46,0.32,0.35,8.75,1884.54,3.57,165.08,11.78, 370.59 ,12.86,13.04,,,,
1884.08,4.74,0.32,0.34,8.75,1884.62,3.56,175.45,11.72, 396.05 ,12.58,13.86,,,,
1884.09,4.59,0.32,0.33,8.66,1884.71,3.55,171.76,11.79, 389.95 ,12.44,13.57,,,,
1884.1,4.44,0.31,0.33,8.56,1884.79,3.55,168.00,11.85, 383.64 ,12.30,13.27,,,,
1884.11,4.35,0.31,0.32,8.37,1884.87,3.54,168.33,12.06, 386.70 ,12.29,13.30,,,,
1884.12,4.34,0.31,0.31,8.28,1884.96,3.53,169.88,12.13, 392.57 ,12.13,13.43,,,,
1885.01,4.24,0.30,0.31,8.28,1885.04,3.52,165.96,11.91, 385.82 ,12.00,13.13,,,,
1885.02,4.37,0.30,0.30,8.37,1885.12,3.51,169.11,11.54, 395.36 ,11.74,13.38,,,,
1885.03,4.38,0.29,0.30,8.18,1885.21,3.50,173.43,11.58, 407.74 ,11.88,13.73,,,,
1885.04,4.37,0.29,0.30,8.28,1885.29,3.48,171.05,11.22, 404.33 ,11.61,13.55,,,,
1885.05,4.32,0.28,0.29,8.09,1885.37,3.47,173.07,11.25, 411.33 ,11.75,13.71,,,,
1885.06,4.30,0.28,0.29,7.90,1885.46,3.46,176.42,11.28, 421.52 ,11.90,13.98,,,,
1885.07,4.46,0.27,0.29,7.99,1885.54,3.45,180.81,10.91, 434.18 ,11.62,14.33,,,,
1885.08,4.71,0.26,0.28,7.99,1885.62,3.43,190.94,10.67, 460.65 ,11.48,15.13,,,,
1885.09,4.65,0.26,0.28,7.90,1885.71,3.42,190.78,10.56, 462.39 ,11.49,15.12,,,,
1885.1,4.92,0.25,0.28,7.90,1885.79,3.41,201.86,10.33, 491.32 ,11.35,15.99,,,,
1885.11,5.24,0.25,0.27,7.99,1885.87,3.40,212.43,9.96, 519.07 ,11.08,16.82,,,,
1885.12,5.20,0.24,0.27,8.18,1885.96,3.38,205.90,9.50, 505.06 ,10.69,16.30,,,,
1886.01,5.20,0.24,0.28,7.99,1886.04,3.37,210.81,9.66, 519.06 ,11.15,16.69,,,,
1886.02,5.30,0.24,0.28,7.99,1886.12,3.38,214.86,9.60, 531.01 ,11.35,17.01,,,,
1886.03,5.19,0.24,0.29,7.90,1886.21,3.40,212.94,9.64, 528.24 ,11.69,16.84,,,,
1886.04,5.12,0.23,0.29,7.80,1886.29,3.41,212.63,9.69, 529.47 ,12.04,16.80,,,,
1886.05,5.02,0.23,0.30,7.61,1886.37,3.42,213.68,9.86, 534.16 ,12.56,16.86,,,,
1886.06,5.25,0.23,0.30,7.52,1886.46,3.43,226.30,9.91, 567.77 ,12.93,17.83,,,,
1886.07,5.33,0.23,0.31,7.61,1886.54,3.45,226.88,9.72, 571.25 ,12.98,17.85,,,,
1886.08,5.37,0.23,0.31,7.71,1886.62,3.46,225.76,9.53, 570.43 ,13.03,17.72,,,,
1886.09,5.51,0.23,0.32,7.71,1886.71,3.47,231.65,9.46, 587.29 ,13.24,18.15,,,,
1886.1,5.65,0.22,0.32,7.71,1886.79,3.48,237.53,9.39, 604.20 ,13.45,18.56,,,,
1886.11,5.79,0.22,0.33,7.71,1886.87,3.50,243.42,9.32, 621.14 ,13.66,18.97,,,,
1886.12,5.64,0.22,0.33,7.80,1886.96,3.51,234.22,9.14, 599.62 ,13.70,18.19,,,,
1887.01,5.58,0.22,0.33,7.99,1887.04,3.52,226.21,9.02, 581.04 ,13.48,17.51,,,,
1887.02,5.54,0.23,0.34,8.09,1887.12,3.53,221.95,9.01, 572.01 ,13.42,17.13,,,,
1887.03,5.67,0.23,0.34,8.09,1887.21,3.55,227.16,9.11, 587.39 ,13.52,17.47,,,,
1887.04,5.80,0.23,0.34,8.09,1887.29,3.56,232.36,9.21, 602.85 ,13.62,17.82,,,,
1887.05,5.90,0.23,0.34,8.09,1887.37,3.57,236.37,9.31, 615.25 ,13.72,18.08,,,,
1887.06,5.73,0.24,0.35,7.99,1887.46,3.58,232.29,9.53, 606.71 ,13.99,17.71,,,,
1887.07,5.59,0.24,0.35,7.90,1887.54,3.60,229.35,9.74, 601.13 ,14.26,17.43,,,,
1887.08,5.45,0.24,0.35,7.99,1887.62,3.61,220.94,9.73, 581.23 ,14.19,16.74,,,,
1887.09,5.38,0.24,0.35,7.90,1887.71,3.62,220.73,9.95, 582.86 ,14.46,16.68,,,,
1887.1,5.20,0.25,0.36,7.99,1887.79,3.63,210.81,9.93, 558.83 ,14.39,15.88,,,,
1887.11,5.30,0.25,0.36,8.09,1887.87,3.65,212.33,9.92, 565.07 ,14.32,15.95,,,,
1887.12,5.27,0.25,0.36,8.28,1887.96,3.66,206.28,9.79, 551.13 ,14.09,15.46,,,,
1888.01,5.31,0.25,0.35,8.37,1888.04,3.67,205.48,9.61, 551.14 ,13.61,15.36,,,,
1888.02,5.28,0.25,0.34,8.28,1888.12,3.65,206.67,9.66, 556.48 ,13.44,15.42,,,,
1888.03,5.08,0.25,0.34,8.28,1888.21,3.63,198.84,9.59, 537.55 ,13.11,14.81,,,,
1888.04,5.10,0.24,0.33,8.18,1888.29,3.62,201.94,9.63, 548.12 ,12.94,15.02,,,,
1888.05,5.17,0.24,0.32,8.09,1888.37,3.60,207.12,9.68, 564.37 ,12.75,15.39,,,,
1888.06,5.01,0.24,0.31,7.99,1888.46,3.58,203.10,9.73, 555.62 ,12.57,15.08,,,,
1888.07,5.14,0.24,0.30,8.09,1888.54,3.56,205.92,9.55, 565.51 ,12.09,15.28,,,,
1888.08,5.25,0.24,0.29,8.09,1888.62,3.54,210.33,9.48, 579.78 ,11.75,15.60,,,,
1888.09,5.38,0.24,0.29,8.09,1888.71,3.52,215.54,9.41, 596.30 ,11.42,15.99,,,,
1888.1,5.35,0.23,0.28,8.18,1888.79,3.51,211.84,9.24, 588.21 ,10.96,15.72,,,,
1888.11,5.24,0.23,0.27,8.28,1888.87,3.49,205.10,9.07, 571.59 ,10.50,15.22,,,,
1888.12,5.14,0.23,0.26,8.28,1888.96,3.47,201.19,9.00, 562.77 ,10.18,14.95,,,,
1889.01,5.24,0.23,0.26,7.99,1889.04,3.45,212.43,9.29, 596.38 ,10.67,15.80,,,,
1889.02,5.30,0.23,0.27,7.90,1889.12,3.45,217.45,9.37, 612.67 ,10.94,16.19,,,,
1889.03,5.19,0.23,0.27,7.80,1889.21,3.45,215.53,9.45, 609.49 ,11.21,16.07,,,,
1889.04,5.18,0.23,0.27,7.80,1889.29,3.44,215.12,9.41, 610.53 ,11.35,16.05,,,,
1889.05,5.32,0.23,0.28,7.61,1889.37,3.44,226.45,9.61, 644.98 ,11.78,16.92,,,,
1889.06,5.41,0.23,0.28,7.61,1889.46,3.44,230.29,9.58, 658.16 ,11.92,17.22,,,,
1889.07,5.30,0.22,0.28,7.61,1889.54,3.44,225.60,9.54, 647.06 ,12.06,16.89,,,,
1889.08,5.37,0.22,0.29,7.61,1889.62,3.43,228.58,9.51, 657.87 ,12.20,17.13,,,,
1889.09,5.50,0.22,0.29,7.71,1889.71,3.43,231.23,9.35, 667.72 ,12.19,17.35,,,,
1889.1,5.40,0.22,0.29,7.71,1889.79,3.43,227.02,9.32, 657.83 ,12.33,17.05,,,,
1889.11,5.35,0.22,0.30,7.71,1889.87,3.43,224.92,9.28, 653.98 ,12.47,16.91,,,,
1889.12,5.32,0.22,0.30,7.80,1889.96,3.42,220.93,9.14, 644.59 ,12.46,16.61,,,,
1890.01,5.38,0.22,0.30,7.61,1890.04,3.42,229.01,9.36, 670.44 ,12.74,17.22,,,,
1890.02,5.32,0.22,0.30,7.61,1890.12,3.44,226.45,9.36, 665.24 ,12.70,17.03,,,,
1890.03,5.28,0.22,0.30,7.61,1890.21,3.45,224.75,9.36, 662.54 ,12.66,16.90,,,,
1890.04,5.39,0.22,0.30,7.61,1890.29,3.47,229.43,9.36, 678.64 ,12.63,17.26,,,,
1890.05,5.62,0.22,0.30,7.71,1890.37,3.49,236.27,9.25, 701.14 ,12.44,17.79,,,,
1890.06,5.58,0.22,0.30,7.71,1890.46,3.50,234.59,9.25, 698.44 ,12.40,17.68,,,,
1890.07,5.54,0.22,0.29,7.71,1890.54,3.52,232.91,9.25, 695.73 ,12.37,17.59,,,,
1890.08,5.41,0.22,0.29,7.99,1890.62,3.54,219.32,8.92, 657.36 ,11.89,16.60,,,,
1890.09,5.32,0.22,0.29,8.09,1890.71,3.55,213.13,8.81, 641.02 ,11.72,16.17,,,,
1890.1,5.08,0.22,0.29,8.09,1890.79,3.57,203.52,8.81, 614.31 ,11.69,15.48,,,,
1890.11,4.71,0.22,0.29,7.90,1890.87,3.59,193.24,9.03, 585.56 ,11.93,14.75,,,,
1890.12,4.60,0.22,0.29,7.90,1890.96,3.60,188.73,9.03, 574.16 ,11.90,14.44,,,,
1891.01,4.84,0.22,0.29,7.80,1891.04,3.62,201.00,9.14, 613.80 ,12.22,15.43,,,,
1891.02,4.90,0.22,0.30,7.90,1891.12,3.62,201.04,9.03, 616.22 ,12.24,15.48,,,,
1891.03,4.81,0.22,0.30,7.99,1891.21,3.62,195.00,8.92, 599.98 ,12.26,15.05,,,,
1891.04,4.97,0.22,0.31,8.09,1891.29,3.62,199.11,8.81, 614.91 ,12.29,15.41,,,,
1891.05,4.95,0.22,0.31,7.99,1891.37,3.61,200.67,8.92, 622.02 ,12.60,15.57,,,,
1891.06,4.85,0.22,0.32,7.80,1891.46,3.61,201.41,9.14, 626.68 ,13.08,15.66,,,,
